SIDARAC,marka,arac_yasi,yakitturu,garaj_ilce,RF_ARIZA_SKORU,RF_RISK_ETIKETI,RF_ARIZA_OLASILIGI,RİSK_SEVİYESİ,HEDEF_ARIZA_30GUN
6686.0,NAN,13.0,NAN,,35.3,🟡 Orta,0.3528973891736924,🟠 ORTA-YÜKSEK,1
6687.0,NAN,13.0,NAN,,71.4,🟠 Yüksek,0.7137161251554812,🟠 ORTA-YÜKSEK,1
6688.0,NAN,7.0,NAN,,63.7,🟠 Yüksek,0.6374827299277055,🟠 ORTA-YÜKSEK,1
6689.0,NAN,10.0,NAN,,36.4,🟡 Orta,0.36372969479774603,🟠 ORTA-YÜKSEK,1
6690.0,NAN,10.0,NAN,,64.0,🟠 Yüksek,0.6398026631297288,🟠 ORTA-YÜKSEK,1
6691.0,NAN,11.0,NAN,,46.7,🟡 Orta,0.46670029273424585,🟠 ORTA-YÜKSEK,1
6692.0,NAN,10.0,NAN,,7.6,🟢 Düşük,0.07642612994861853,🟠 ORTA-YÜKSEK,0
6693.0,NAN,7.0,NAN,,45.4,🟡 Orta,0.45389406635691976,🟠 ORTA-YÜKSEK,1
6694.0,NAN,9.0,NAN,,10.6,🟢 Düşük,0.10599662754632477,🟠 ORTA-YÜKSEK,0
6695.0,NAN,10.0,NAN,,45.5,🟡 Orta,0.4549392765382179,🟠 ORTA-YÜKSEK,0
6696.0,NAN,6.0,NAN,,70.6,🟠 Yüksek,0.7063591032499106,🟠 ORTA-YÜKSEK,1
6697.0,NAN,6.0,NAN,,16.1,🟢 Düşük,0.1605424827308463,🟠 ORTA-YÜKSEK,1
6698.0,NAN,10.0,NAN,,21.0,🟢 Düşük,0.20980212360720696,🟠 ORTA-YÜKSEK,0
6699.0,NAN,6.0,NAN,,19.6,🟢 Düşük,0.19638006319116463,🟠 ORTA-YÜKSEK,1
6700.0,NAN,10.0,NAN,,33.3,🟡 Orta,0.33312879564608067,🟠 ORTA-YÜKSEK,1
6701.0,NAN,10.0,NAN,,30.3,🟡 Orta,0.3026002965981183,🟠 ORTA-YÜKSEK,1
6702.0,NAN,6.0,NAN,,27.7,🟡 Orta,0.2766884383494572,🟠 ORTA-YÜKSEK,0
6703.0,NAN,10.0,NAN,,34.6,🟡 Orta,0.34626406610199906,🟠 ORTA-YÜKSEK,1
6704.0,NAN,11.0,NAN,,26.4,🟡 Orta,0.26431354155601594,🟠 ORTA-YÜKSEK,1
6705.0,NAN,6.0,NAN,,36.6,🟡 Orta,0.36632603255233176,🟠 ORTA-YÜKSEK,1
6706.0,NAN,11.0,NAN,,57.8,🟠 Yüksek,0.5782909776845154,🟠 ORTA-YÜKSEK,1
6707.0,NAN,1.0,NAN,,9.0,🟢 Düşük,0.090156153068792,🟠 ORTA-YÜKSEK,0
6708.0,NAN,6.0,NAN,,21.9,🟢 Düşük,0.2190525222064539,🟠 ORTA-YÜKSEK,1
6709.0,NAN,8.0,NAN,,2.2,🟢 Düşük,0.021797207035509372,🟠 ORTA-YÜKSEK,0
6710.0,NAN,7.0,NAN,,61.7,🟠 Yüksek,0.616816734923618,🟠 ORTA-YÜKSEK,1
6711.0,NAN,5.0,NAN,,8.9,🟢 Düşük,0.08882435522715242,🟠 ORTA-YÜKSEK,0
6712.0,NAN,11.0,NAN,,20.0,🟢 Düşük,0.19988430975866409,🟠 ORTA-YÜKSEK,0
6713.0,NAN,10.0,NAN,,4.7,🟢 Düşük,0.04713560907318673,🟠 ORTA-YÜKSEK,0
6714.0,NAN,9.0,NAN,,15.2,🟢 Düşük,0.15247020308713327,🟠 ORTA-YÜKSEK,0
6715.0,NAN,7.0,NAN,,24.9,🟢 Düşük,0.24897844350581266,🟠 ORTA-YÜKSEK,1
6716.0,NAN,10.0,NAN,,30.9,🟡 Orta,0.30901103997359974,🟠 ORTA-YÜKSEK,0
6717.0,NAN,7.0,NAN,,21.3,🟢 Düşük,0.21322141156216898,🟠 ORTA-YÜKSEK,1
6718.0,NAN,11.0,NAN,,13.1,🟢 Düşük,0.13069896885944565,🟠 ORTA-YÜKSEK,0
6719.0,NAN,8.0,NAN,,35.8,🟡 Orta,0.3582514833348482,🟠 ORTA-YÜKSEK,0
6720.0,NAN,8.0,NAN,,27.0,🟡 Orta,0.2695353433032452,🟠 ORTA-YÜKSEK,1
6721.0,NAN,8.0,NAN,,6.8,🟢 Düşük,0.06773232985595538,🟠 ORTA-YÜKSEK,0
6722.0,NAN,0.0,NAN,,5.0,🟢 Düşük,0.05040931464642238,🟠 ORTA-YÜKSEK,0
6723.0,NAN,11.0,NAN,,60.1,🟠 Yüksek,0.6006050003249471,🟠 ORTA-YÜKSEK,1
6724.0,NAN,11.0,NAN,,62.2,🟠 Yüksek,0.6222628107271366,🟠 ORTA-YÜKSEK,1
6725.0,NAN,5.0,NAN,,6.2,🟢 Düşük,0.061963683527934375,🟠 ORTA-YÜKSEK,0
6726.0,NAN,9.0,NAN,,30.9,🟡 Orta,0.30895908840733727,🟠 ORTA-YÜKSEK,1
6727.0,NAN,2.0,NAN,,14.9,🟢 Düşük,0.14927600775957525,🟠 ORTA-YÜKSEK,0
6728.0,NAN,0.0,NAN,,15.1,🟢 Düşük,0.15125616812922113,🟠 ORTA-YÜKSEK,0
6729.0,NAN,1.0,NAN,,5.8,🟢 Düşük,0.05830905413751261,🟠 ORTA-YÜKSEK,0
6730.0,NAN,10.0,NAN,,18.1,🟢 Düşük,0.18073253058299735,🟠 ORTA-YÜKSEK,0
6731.0,NAN,6.0,NAN,,6.5,🟢 Düşük,0.06529767699874521,🟠 ORTA-YÜKSEK,0
6732.0,NAN,10.0,NAN,,11.5,🟢 Düşük,0.1152444314111879,🟠 ORTA-YÜKSEK,0
6733.0,NAN,1.0,NAN,,5.0,🟢 Düşük,0.04956681493282197,🟠 ORTA-YÜKSEK,0
6734.0,NAN,4.0,NAN,,16.1,🟢 Düşük,0.1606646583900378,🟠 ORTA-YÜKSEK,0
6735.0,NAN,10.0,NAN,,53.8,🟠 Yüksek,0.5380937547530498,🟠 ORTA-YÜKSEK,1
6736.0,NAN,6.0,NAN,,8.2,🟢 Düşük,0.082240401342457,🟠 ORTA-YÜKSEK,0
6737.0,NAN,7.0,NAN,,24.8,🟢 Düşük,0.24770318744799164,🟠 ORTA-YÜKSEK,0
6738.0,NAN,10.0,NAN,,13.6,🟢 Düşük,0.1355765896133324,🟠 ORTA-YÜKSEK,0
6739.0,NAN,0.0,NAN,,13.2,🟢 Düşük,0.13216862711602093,🟠 ORTA-YÜKSEK,0
6740.0,NAN,4.0,NAN,,28.9,🟡 Orta,0.2885958747597558,🟠 ORTA-YÜKSEK,0
6741.0,NAN,10.0,NAN,,27.5,🟡 Orta,0.27463693413966395,🟠 ORTA-YÜKSEK,0
6742.0,NAN,9.0,NAN,,29.0,🟡 Orta,0.28957423053614134,🟠 ORTA-YÜKSEK,1
6743.0,NAN,1.0,NAN,,2.1,🟢 Düşük,0.021112123476078132,🟠 ORTA-YÜKSEK,0
6744.0,NAN,6.0,NAN,,39.4,🟡 Orta,0.39394453657775297,🟠 ORTA-YÜKSEK,1
6745.0,NAN,1.0,NAN,,1.4,🟢 Düşük,0.013934029508220471,🟠 ORTA-YÜKSEK,0
6746.0,NAN,8.0,NAN,,2.9,🟢 Düşük,0.02877894522024604,🟠 ORTA-YÜKSEK,0
6747.0,NAN,10.0,NAN,,49.8,🟡 Orta,0.4983994489951034,🟠 ORTA-YÜKSEK,1
6748.0,NAN,8.0,NAN,,15.2,🟢 Düşük,0.15177932254097468,🟠 ORTA-YÜKSEK,0
6749.0,NAN,8.0,NAN,,13.6,🟢 Düşük,0.13601835444224408,🟠 ORTA-YÜKSEK,0
6750.0,NAN,7.0,NAN,,62.5,🟠 Yüksek,0.6245329100191551,🟠 ORTA-YÜKSEK,1
6751.0,NAN,8.0,NAN,,44.2,🟡 Orta,0.4422692154749177,🟠 ORTA-YÜKSEK,0
6752.0,NAN,10.0,NAN,,38.6,🟡 Orta,0.3858636215163703,🟠 ORTA-YÜKSEK,0
6753.0,NAN,7.0,NAN,,17.3,🟢 Düşük,0.1726351244291728,🟠 ORTA-YÜKSEK,0
6754.0,NAN,13.0,NAN,,70.8,🟠 Yüksek,0.7077584983987566,🟠 ORTA-YÜKSEK,1
6755.0,NAN,2.0,NAN,,19.1,🟢 Düşük,0.19098223756032046,🟠 ORTA-YÜKSEK,1
6756.0,NAN,7.0,NAN,,8.6,🟢 Düşük,0.08580010384813169,🟠 ORTA-YÜKSEK,0
6757.0,NAN,13.0,NAN,,25.0,🟢 Düşük,0.24984976085292057,🟠 ORTA-YÜKSEK,1
6758.0,NAN,12.0,NAN,,4.6,🟢 Düşük,0.04563941344959711,🟠 ORTA-YÜKSEK,0
6759.0,NAN,8.0,NAN,,46.6,🟡 Orta,0.4664422074332053,🟠 ORTA-YÜKSEK,0
6760.0,NAN,8.0,NAN,,22.3,🟢 Düşük,0.2229450173299394,🟠 ORTA-YÜKSEK,0
6761.0,NAN,7.0,NAN,,12.9,🟢 Düşük,0.12887136232954746,🟠 ORTA-YÜKSEK,0
6762.0,NAN,0.0,NAN,,11.1,🟢 Düşük,0.11105890066104916,🟠 ORTA-YÜKSEK,0
6763.0,NAN,8.0,NAN,,28.4,🟡 Orta,0.2839911404136307,🟠 ORTA-YÜKSEK,1
6764.0,NAN,8.0,NAN,,21.8,🟢 Düşük,0.21788270622574804,🟠 ORTA-YÜKSEK,0
6765.0,NAN,12.0,NAN,,36.4,🟡 Orta,0.36386420220493726,🟠 ORTA-YÜKSEK,1
6766.0,NAN,10.0,NAN,,29.8,🟡 Orta,0.29814491163973855,🟠 ORTA-YÜKSEK,0
6767.0,NAN,5.0,NAN,,19.8,🟢 Düşük,0.1978187419460314,🟠 ORTA-YÜKSEK,0
6768.0,NAN,7.0,NAN,,22.0,🟢 Düşük,0.21994330771853904,🟠 ORTA-YÜKSEK,1
6769.0,NAN,0.0,NAN,,15.4,🟢 Düşük,0.15395200068556428,🟠 ORTA-YÜKSEK,0
6770.0,NAN,8.0,NAN,,19.7,🟢 Düşük,0.19658270478958242,🟠 ORTA-YÜKSEK,1
6771.0,NAN,7.0,NAN,,11.5,🟢 Düşük,0.11467715696175333,🟠 ORTA-YÜKSEK,0
6772.0,NAN,7.0,NAN,,44.9,🟡 Orta,0.44864836903849237,🟠 ORTA-YÜKSEK,0
6773.0,NAN,8.0,NAN,,8.2,🟢 Düşük,0.08227966379322912,🟠 ORTA-YÜKSEK,0
6774.0,NAN,7.0,NAN,,57.9,🟠 Yüksek,0.578581632564266,🟠 ORTA-YÜKSEK,1
6775.0,NAN,10.0,NAN,,24.7,🟢 Düşük,0.24746433153252848,🟠 ORTA-YÜKSEK,0
6776.0,NAN,1.0,NAN,,21.7,🟢 Düşük,0.21695185629570912,🟠 ORTA-YÜKSEK,1
6777.0,NAN,7.0,NAN,,7.7,🟢 Düşük,0.07740817263145193,🟠 ORTA-YÜKSEK,0
6778.0,NAN,8.0,NAN,,13.6,🟢 Düşük,0.136403753641489,🟠 ORTA-YÜKSEK,0
6779.0,NAN,8.0,NAN,,17.7,🟢 Düşük,0.1769014557946345,🟠 ORTA-YÜKSEK,0
6780.0,NAN,1.0,NAN,,12.4,🟢 Düşük,0.12402729326028547,🟠 ORTA-YÜKSEK,0
6781.0,NAN,10.0,NAN,,13.1,🟢 Düşük,0.13130343976007736,🟠 ORTA-YÜKSEK,0
6782.0,NAN,8.0,NAN,,5.7,🟢 Düşük,0.05715171451152428,🟠 ORTA-YÜKSEK,0
6783.0,NAN,4.0,NAN,,6.4,🟢 Düşük,0.06436751742828346,🟠 ORTA-YÜKSEK,0
6784.0,NAN,8.0,NAN,,6.6,🟢 Düşük,0.06564679323033246,🟠 ORTA-YÜKSEK,0
6785.0,NAN,10.0,NAN,,23.6,🟢 Düşük,0.23592094094051622,🟠 ORTA-YÜKSEK,0
6786.0,NAN,7.0,NAN,,30.4,🟡 Orta,0.3043485771987679,🟠 ORTA-YÜKSEK,0
6787.0,NAN,7.0,NAN,,20.5,🟢 Düşük,0.2053887662820616,🟠 ORTA-YÜKSEK,0
6791.0,NAN,1.0,NAN,,16.5,🟢 Düşük,0.16511848834097345,🟠 ORTA-YÜKSEK,0
6792.0,NAN,7.0,NAN,,24.6,🟢 Düşük,0.2460736625325656,🟠 ORTA-YÜKSEK,0
6793.0,NAN,8.0,NAN,,6.2,🟢 Düşük,0.06150674699022854,🟠 ORTA-YÜKSEK,0
6794.0,NAN,4.0,NAN,,24.9,🟢 Düşük,0.24932356360000082,🟠 ORTA-YÜKSEK,0
6795.0,NAN,6.0,NAN,,11.6,🟢 Düşük,0.11610426691748364,🟠 ORTA-YÜKSEK,0
6796.0,NAN,9.0,NAN,,12.1,🟢 Düşük,0.1213965925924004,🟠 ORTA-YÜKSEK,0
6797.0,NAN,4.0,NAN,,7.1,🟢 Düşük,0.07074530461665139,🟠 ORTA-YÜKSEK,0
6798.0,NAN,10.0,NAN,,28.0,🟡 Orta,0.2804464198954335,🟠 ORTA-YÜKSEK,0
6799.0,NAN,7.0,NAN,,11.3,🟢 Düşük,0.1125668664542251,🟠 ORTA-YÜKSEK,0
6800.0,NAN,8.0,NAN,,15.9,🟢 Düşük,0.15901902468720785,🟠 ORTA-YÜKSEK,0
6801.0,NAN,8.0,NAN,,6.2,🟢 Düşük,0.06160825932503519,🟠 ORTA-YÜKSEK,0
8000.0,OTOKAR,2.0,MOTORIN,Kadıköy,90.3,🔴 Kritik,0.902794896175728,🔴 YÜKSEK RİSK,1
8001.0,OTOKAR,2.0,MOTORIN,Kadıköy,92.9,🔴 Kritik,0.9288409698009187,🔴 YÜKSEK RİSK,1
8002.0,OTOKAR,2.0,MOTORIN,Kadıköy,96.6,🔴 Kritik,0.9661691733865765,🔴 YÜKSEK RİSK,1
8003.0,OTOKAR,2.0,MOTORIN,Kadıköy,96.8,🔴 Kritik,0.9682957864485521,🔴 YÜKSEK RİSK,1
8004.0,OTOKAR,2.0,MOTORIN,Kadıköy,93.3,🔴 Kritik,0.9328390062680108,🔴 YÜKSEK RİSK,1
8005.0,OTOKAR,2.0,MOTORIN,Kadıköy,88.6,🔴 Kritik,0.8864284018907486,🟠 ORTA-YÜKSEK,1
8006.0,OTOKAR,2.0,MOTORIN,Kadıköy,90.8,🔴 Kritik,0.9075535970177918,🔴 YÜKSEK RİSK,1
8007.0,OTOKAR,2.0,MOTORIN,Kadıköy,98.4,🔴 Kritik,0.983765740391897,🔴 YÜKSEK RİSK,1
8008.0,OTOKAR,2.0,MOTORIN,Kadıköy,94.0,🔴 Kritik,0.9404966170982292,🔴 YÜKSEK RİSK,1
8009.0,OTOKAR,2.0,MOTORIN,Kadıköy,93.4,🔴 Kritik,0.9343218169043159,🔴 YÜKSEK RİSK,1
8010.0,OTOKAR,2.0,MOTORIN,Kadıköy,90.9,🔴 Kritik,0.9090991976967299,🔴 YÜKSEK RİSK,1
8011.0,OTOKAR,2.0,MOTORIN,Kadıköy,91.6,🔴 Kritik,0.9159996102563737,🔴 YÜKSEK RİSK,0
8012.0,OTOKAR,2.0,MOTORIN,Kadıköy,93.8,🔴 Kritik,0.937621945655795,🔴 YÜKSEK RİSK,1
8013.0,OTOKAR,2.0,MOTORIN,Kadıköy,94.3,🔴 Kritik,0.9429076283496984,🔴 YÜKSEK RİSK,1
8014.0,OTOKAR,2.0,MOTORIN,Kadıköy,91.1,🔴 Kritik,0.9110314976161561,🔴 YÜKSEK RİSK,1
8015.0,OTOKAR,2.0,MOTORIN,Kadıköy,98.5,🔴 Kritik,0.9852530599560181,🔴 YÜKSEK RİSK,1
8016.0,OTOKAR,2.0,MOTORIN,Kadıköy,95.8,🔴 Kritik,0.9580625679300104,🔴 YÜKSEK RİSK,1
8017.0,OTOKAR,2.0,MOTORIN,Kadıköy,90.5,🔴 Kritik,0.9054152790812082,🔴 YÜKSEK RİSK,1
8018.0,OTOKAR,2.0,MOTORIN,Kadıköy,87.7,🔴 Kritik,0.8768795211332449,🔴 YÜKSEK RİSK,1
8019.0,OTOKAR,2.0,MOTORIN,Kadıköy,79.7,🔴 Kritik,0.7973722990332887,🔴 YÜKSEK RİSK,1
8021.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,4.0,🟢 Düşük,0.04041184212664941,🟠 ORTA-YÜKSEK,0
8022.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,9.7,🟢 Düşük,0.09682991159081192,🟠 ORTA-YÜKSEK,0
8023.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,19.1,🟢 Düşük,0.19125797118932333,🟠 ORTA-YÜKSEK,0
8024.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,1.8,🟢 Düşük,0.018217088644163028,🟠 ORTA-YÜKSEK,0
8025.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,3.5,🟢 Düşük,0.03500377936226153,🟠 ORTA-YÜKSEK,0
8026.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,16.0,🟢 Düşük,0.15976694170094144,🟠 ORTA-YÜKSEK,0
8027.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,7.2,🟢 Düşük,0.07246619900431447,🟠 ORTA-YÜKSEK,0
8028.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,13.2,🟢 Düşük,0.13225838231800688,🟠 ORTA-YÜKSEK,0
8029.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,15.2,🟢 Düşük,0.15241969764852872,🟠 ORTA-YÜKSEK,0
8030.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,18.3,🟢 Düşük,0.183264096040005,🟠 ORTA-YÜKSEK,0
8032.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,9.0,🟢 Düşük,0.08997781673778237,🟠 ORTA-YÜKSEK,0
8033.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,2.3,🟢 Düşük,0.022651308627297456,🟠 ORTA-YÜKSEK,0
8034.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,5.5,🟢 Düşük,0.05461629914153405,🟠 ORTA-YÜKSEK,0
8035.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,8.9,🟢 Düşük,0.08889198152823412,🟠 ORTA-YÜKSEK,0
8036.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,9.0,🟢 Düşük,0.08977903925620215,🟠 ORTA-YÜKSEK,0
8037.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,3.0,🟢 Düşük,0.030481221214711328,🟠 ORTA-YÜKSEK,0
8038.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,6.6,🟢 Düşük,0.0658683953735462,🟠 ORTA-YÜKSEK,0
8039.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,16.1,🟢 Düşük,0.16095593500017583,🟠 ORTA-YÜKSEK,0
8040.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,5.5,🟢 Düşük,0.05461629914153405,🟠 ORTA-YÜKSEK,0
8041.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,10.5,🟢 Düşük,0.10524021920446362,🟠 ORTA-YÜKSEK,0
8044.0,AKIA,2.0,MOTORIN,Eyüpsultan,76.3,🔴 Kritik,0.7628471762401733,🟠 ORTA-YÜKSEK,1
8045.0,AKIA,2.0,MOTORIN,Eyüpsultan,91.2,🔴 Kritik,0.9116342868745564,🔴 YÜKSEK RİSK,1
8046.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,44.6,🟡 Orta,0.44584778629848365,🟠 ORTA-YÜKSEK,1
8047.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,92.1,🔴 Kritik,0.920984613418219,🔴 YÜKSEK RİSK,1
8048.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,97.3,🔴 Kritik,0.9730606060861805,🔴 YÜKSEK RİSK,1
8049.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,45.8,🟡 Orta,0.4577188835871982,🟠 ORTA-YÜKSEK,0
8050.0,AKIA,2.0,MOTORIN,Eyüpsultan,73.7,🟠 Yüksek,0.7373234282765136,🟠 ORTA-YÜKSEK,1
8051.0,AKIA,2.0,MOTORIN,Eyüpsultan,87.5,🔴 Kritik,0.8753219860528163,🔴 YÜKSEK RİSK,1
8052.0,AKIA,2.0,MOTORIN,Eyüpsultan,68.2,🟠 Yüksek,0.6823802998758091,🟠 ORTA-YÜKSEK,1
8053.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,91.8,🔴 Kritik,0.9180120442062842,🔴 YÜKSEK RİSK,1
8054.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,90.0,🔴 Kritik,0.9000261452542773,🔴 YÜKSEK RİSK,1
8055.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,51.8,🟠 Yüksek,0.5177095860512666,🟠 ORTA-YÜKSEK,0
8056.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,95.1,🔴 Kritik,0.9508104212642289,🔴 YÜKSEK RİSK,1
8057.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,95.5,🔴 Kritik,0.9553460008390136,🔴 YÜKSEK RİSK,1
8058.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,89.8,🔴 Kritik,0.8977052312370492,🔴 YÜKSEK RİSK,1
8059.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,85.7,🔴 Kritik,0.856960769482438,🔴 YÜKSEK RİSK,1
8060.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,89.4,🔴 Kritik,0.8939245994099005,🔴 YÜKSEK RİSK,1
8061.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,95.4,🔴 Kritik,0.9543067248502365,🔴 YÜKSEK RİSK,1
8066.0,OTOKAR,2.0,MOTORIN,Sancaktepe,26.0,🟡 Orta,0.25974987743737615,🟠 ORTA-YÜKSEK,0
8067.0,OTOKAR,2.0,MOTORIN,Sancaktepe,18.9,🟢 Düşük,0.18897898179610362,🟠 ORTA-YÜKSEK,0
8069.0,OTOKAR,2.0,MOTORIN,Sancaktepe,26.6,🟡 Orta,0.2661487717545191,🟠 ORTA-YÜKSEK,0
8070.0,OTOKAR,2.0,MOTORIN,Sancaktepe,21.9,🟢 Düşük,0.21858140434131507,🟠 ORTA-YÜKSEK,0
8071.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,14.4,🟢 Düşük,0.14389545653834468,🟠 ORTA-YÜKSEK,0
8072.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,8.2,🟢 Düşük,0.08192592057368579,🟠 ORTA-YÜKSEK,0
8073.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,2.7,🟢 Düşük,0.026647145908898585,🟠 ORTA-YÜKSEK,0
8074.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,4.4,🟢 Düşük,0.04427041010421973,🟠 ORTA-YÜKSEK,0
8075.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,4.2,🟢 Düşük,0.041994154603296224,🟠 ORTA-YÜKSEK,0
8076.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,7.6,🟢 Düşük,0.07641022430179717,🟠 ORTA-YÜKSEK,0
8077.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,16.0,🟢 Düşük,0.15995506384599345,🟠 ORTA-YÜKSEK,1
8078.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,8.6,🟢 Düşük,0.08573821413502443,🟠 ORTA-YÜKSEK,0
8079.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,10.8,🟢 Düşük,0.10843791503571369,🟠 ORTA-YÜKSEK,0
8086.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,16.2,🟢 Düşük,0.1622227354720296,🟠 ORTA-YÜKSEK,0
8087.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,11.8,🟢 Düşük,0.1179178963341754,🟠 ORTA-YÜKSEK,0
8088.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,8.2,🟢 Düşük,0.08181499570653383,🟠 ORTA-YÜKSEK,0
8089.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,8.2,🟢 Düşük,0.08209780273814143,🟠 ORTA-YÜKSEK,0
8090.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,19.5,🟢 Düşük,0.19536249703247627,🟠 ORTA-YÜKSEK,0
8091.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,4.2,🟢 Düşük,0.04190029522790017,🟠 ORTA-YÜKSEK,0
8092.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,5.4,🟢 Düşük,0.053896237821885566,🟠 ORTA-YÜKSEK,0
8093.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,8.4,🟢 Düşük,0.08371753862763393,🟠 ORTA-YÜKSEK,0
8094.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,7.4,🟢 Düşük,0.07363005463308311,🟠 ORTA-YÜKSEK,0
8095.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,18.2,🟢 Düşük,0.1820994937123948,🟠 ORTA-YÜKSEK,0
8096.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,12.5,🟢 Düşük,0.12512205014129069,🟠 ORTA-YÜKSEK,0
8097.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,17.8,🟢 Düşük,0.17824306125626307,🟠 ORTA-YÜKSEK,0
8098.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,4.7,🟢 Düşük,0.04673645705513722,🟠 ORTA-YÜKSEK,0
8099.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,14.6,🟢 Düşük,0.14557076363939664,🟠 ORTA-YÜKSEK,0
8100.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,12.3,🟢 Düşük,0.12274728014380688,🟠 ORTA-YÜKSEK,0
8101.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,12.2,🟢 Düşük,0.12231670588196975,🟠 ORTA-YÜKSEK,0
8102.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,18.8,🟢 Düşük,0.18805774176649798,🟠 ORTA-YÜKSEK,1
8103.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,5.0,🟢 Düşük,0.049911434686558544,🟠 ORTA-YÜKSEK,0
8104.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,9.6,🟢 Düşük,0.09558091089594413,🟠 ORTA-YÜKSEK,0
8105.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,8.7,🟢 Düşük,0.0865529893481661,🟠 ORTA-YÜKSEK,0
8106.0,CLEANVAC,2.0,ELEKTRIK,ADALAR,3.2,🟢 Düşük,0.03156576202409629,🟠 ORTA-YÜKSEK,0
8107.0,AKIA,2.0,MOTORIN,Eyüpsultan,89.9,🔴 Kritik,0.8988440975506201,🟠 ORTA-YÜKSEK,1
8108.0,AKIA,2.0,MOTORIN,Eyüpsultan,95.2,🔴 Kritik,0.952119984654448,🟠 ORTA-YÜKSEK,1
8109.0,AKIA,2.0,MOTORIN,Eyüpsultan,94.5,🔴 Kritik,0.9454045072972316,🔴 YÜKSEK RİSK,1
8110.0,AKIA,2.0,MOTORIN,Eyüpsultan,43.7,🟡 Orta,0.43672322429427085,🟠 ORTA-YÜKSEK,0
8111.0,AKIA,2.0,MOTORIN,Eyüpsultan,95.9,🔴 Kritik,0.9586855814917379,🔴 YÜKSEK RİSK,1
8117.0,AKIA,2.0,MOTORIN,Eyüpsultan,81.2,🔴 Kritik,0.8117555986142684,🟠 ORTA-YÜKSEK,1
8118.0,AKIA,2.0,MOTORIN,Eyüpsultan,98.2,🔴 Kritik,0.9819895151056395,🔴 YÜKSEK RİSK,1
8119.0,AKIA,2.0,MOTORIN,Eyüpsultan,97.2,🔴 Kritik,0.9723900108765022,🟠 ORTA-YÜKSEK,1
